0.000000 	 -1.#IND00 	 -1.#IND00 	 -1.#IND00 	 -1.#IND00 	 -1.#IND00 	 -1.#IND00 
3.937000 	 -0.181394 	 0.131725 	 0.281769 	 0.226122 	 0.120277 	 0.048833 
3.938000 	 -0.181526 	 0.131476 	 0.281685 	 0.226174 	 0.120351 	 0.048878 
3.939000 	 -0.181657 	 0.131228 	 0.281602 	 0.226226 	 0.120424 	 0.048924 
3.940000 	 -0.181788 	 0.130980 	 0.281519 	 0.226278 	 0.120498 	 0.048970 
3.941000 	 -0.181919 	 0.130731 	 0.281436 	 0.226330 	 0.120571 	 0.049016 
3.942000 	 -0.182050 	 0.130483 	 0.281352 	 0.226381 	 0.120644 	 0.049062 
3.943000 	 -0.182180 	 0.130235 	 0.281268 	 0.226433 	 0.120718 	 0.049108 
3.944000 	 -0.182310 	 0.129987 	 0.281184 	 0.226484 	 0.120791 	 0.049154 
3.945000 	 -0.182440 	 0.129738 	 0.281100 	 0.226536 	 0.120864 	 0.049200 
3.946000 	 -0.182570 	 0.129490 	 0.281016 	 0.226587 	 0.120938 	 0.049246 
3.947000 	 -0.182699 	 0.129242 	 0.280932 	 0.226639 	 0.121011 	 0.049292 
3.948000 	 -0.182828 	 0.128994 	 0.280848 	 0.226690 	 0.121084 	 0.049338 
3.949000 	 -0.182957 	 0.128746 	 0.280763 	 0.226741 	 0.121158 	 0.049385 
3.950000 	 -0.183086 	 0.128498 	 0.280679 	 0.226792 	 0.121231 	 0.049431 
3.951000 	 -0.183214 	 0.128249 	 0.280594 	 0.226843 	 0.121304 	 0.049477 
3.952000 	 -0.183342 	 0.128001 	 0.280509 	 0.226894 	 0.121378 	 0.049523 
3.953000 	 -0.183470 	 0.127753 	 0.280424 	 0.226945 	 0.121451 	 0.049569 
3.954000 	 -0.183598 	 0.127505 	 0.280339 	 0.226995 	 0.121524 	 0.049615 
3.955000 	 -0.183725 	 0.127257 	 0.280254 	 0.227046 	 0.121598 	 0.049662 
3.956000 	 -0.183852 	 0.127009 	 0.280168 	 0.227097 	 0.121671 	 0.049708 
3.957000 	 -0.183979 	 0.126761 	 0.280083 	 0.227147 	 0.121744 	 0.049754 
3.958000 	 -0.184106 	 0.126513 	 0.279997 	 0.227198 	 0.121818 	 0.049801 
3.959000 	 -0.184232 	 0.126265 	 0.279911 	 0.227248 	 0.121891 	 0.049847 
3.960000 	 -0.184358 	 0.126017 	 0.279825 	 0.227298 	 0.121964 	 0.049893 
3.961000 	 -0.184484 	 0.125769 	 0.279739 	 0.227348 	 0.122038 	 0.049940 
3.962000 	 -0.184610 	 0.125521 	 0.279653 	 0.227398 	 0.122111 	 0.049986 
3.963000 	 -0.184735 	 0.125273 	 0.279567 	 0.227448 	 0.122184 	 0.050032 
3.964000 	 -0.184860 	 0.125025 	 0.279481 	 0.227498 	 0.122257 	 0.050079 
3.965000 	 -0.184985 	 0.124777 	 0.279394 	 0.227548 	 0.122331 	 0.050125 
3.966000 	 -0.185110 	 0.124529 	 0.279307 	 0.227598 	 0.122404 	 0.050172 
3.967000 	 -0.185234 	 0.124281 	 0.279220 	 0.227648 	 0.122477 	 0.050218 
3.968000 	 -0.185358 	 0.124033 	 0.279134 	 0.227697 	 0.122551 	 0.050265 
3.969000 	 -0.185482 	 0.123785 	 0.279046 	 0.227747 	 0.122624 	 0.050311 
3.970000 	 -0.185606 	 0.123538 	 0.278959 	 0.227797 	 0.122697 	 0.050358 
3.971000 	 -0.185729 	 0.123290 	 0.278872 	 0.227846 	 0.122770 	 0.050405 
3.972000 	 -0.185853 	 0.123042 	 0.278785 	 0.227895 	 0.122844 	 0.050451 
3.973000 	 -0.185975 	 0.122794 	 0.278697 	 0.227944 	 0.122917 	 0.050498 
3.974000 	 -0.186098 	 0.122546 	 0.278609 	 0.227994 	 0.122990 	 0.050545 
3.975000 	 -0.186221 	 0.122299 	 0.278521 	 0.228043 	 0.123063 	 0.050591 
3.976000 	 -0.186343 	 0.122051 	 0.278433 	 0.228092 	 0.123137 	 0.050638 
3.977000 	 -0.186465 	 0.121803 	 0.278345 	 0.228141 	 0.123210 	 0.050685 
3.978000 	 -0.186586 	 0.121555 	 0.278257 	 0.228190 	 0.123283 	 0.050731 
3.979000 	 -0.186708 	 0.121308 	 0.278169 	 0.228238 	 0.123356 	 0.050778 
3.980000 	 -0.186829 	 0.121060 	 0.278080 	 0.228287 	 0.123430 	 0.050825 
3.981000 	 -0.186950 	 0.120812 	 0.277992 	 0.228336 	 0.123503 	 0.050872 
3.982000 	 -0.187071 	 0.120565 	 0.277903 	 0.228384 	 0.123576 	 0.050919 
3.983000 	 -0.187191 	 0.120317 	 0.277814 	 0.228433 	 0.123649 	 0.050966 
3.984000 	 -0.187311 	 0.120070 	 0.277725 	 0.228481 	 0.123722 	 0.051012 
3.985000 	 -0.187431 	 0.119822 	 0.277636 	 0.228529 	 0.123796 	 0.051059 
3.986000 	 -0.187551 	 0.119574 	 0.277547 	 0.228577 	 0.123869 	 0.051106 
3.987000 	 -0.187670 	 0.119327 	 0.277457 	 0.228626 	 0.123942 	 0.051153 
3.988000 	 -0.187789 	 0.119079 	 0.277368 	 0.228674 	 0.124015 	 0.051200 
3.989000 	 -0.187908 	 0.118832 	 0.277278 	 0.228722 	 0.124088 	 0.051247 
3.990000 	 -0.188027 	 0.118584 	 0.277188 	 0.228769 	 0.124162 	 0.051294 
3.991000 	 -0.188146 	 0.118337 	 0.277098 	 0.228817 	 0.124235 	 0.051341 
3.992000 	 -0.188264 	 0.118089 	 0.277008 	 0.228865 	 0.124308 	 0.051388 
3.993000 	 -0.188382 	 0.117842 	 0.276918 	 0.228913 	 0.124381 	 0.051435 
3.994000 	 -0.188500 	 0.117595 	 0.276828 	 0.228960 	 0.124454 	 0.051482 
3.995000 	 -0.188617 	 0.117347 	 0.276738 	 0.229008 	 0.124527 	 0.051530 
3.996000 	 -0.188734 	 0.117100 	 0.276647 	 0.229055 	 0.124601 	 0.051577 
3.997000 	 -0.188851 	 0.116853 	 0.276556 	 0.229102 	 0.124674 	 0.051624 
3.998000 	 -0.188968 	 0.116605 	 0.276466 	 0.229150 	 0.124747 	 0.051671 
3.999000 	 -0.189084 	 0.116358 	 0.276375 	 0.229197 	 0.124820 	 0.051718 
4.000000 	 -0.189201 	 0.116111 	 0.276284 	 0.229244 	 0.124893 	 0.051766 
4.001000 	 -0.189317 	 0.115864 	 0.276193 	 0.229291 	 0.124966 	 0.051813 
4.002000 	 -0.189432 	 0.115616 	 0.276101 	 0.229338 	 0.125039 	 0.051860 
4.003000 	 -0.189548 	 0.115369 	 0.276010 	 0.229385 	 0.125112 	 0.051907 
4.004000 	 -0.189663 	 0.115122 	 0.275918 	 0.229431 	 0.125186 	 0.051955 
4.005000 	 -0.189778 	 0.114875 	 0.275827 	 0.229478 	 0.125259 	 0.052002 
4.006000 	 -0.189893 	 0.114628 	 0.275735 	 0.229525 	 0.125332 	 0.052049 
4.007000 	 -0.190007 	 0.114381 	 0.275643 	 0.229571 	 0.125405 	 0.052097 
4.008000 	 -0.190122 	 0.114133 	 0.275551 	 0.229618 	 0.125478 	 0.052144 
4.009000 	 -0.190236 	 0.113886 	 0.275459 	 0.229664 	 0.125551 	 0.052192 
4.010000 	 -0.190349 	 0.113639 	 0.275366 	 0.229710 	 0.125624 	 0.052239 
4.011000 	 -0.190463 	 0.113392 	 0.275274 	 0.229756 	 0.125697 	 0.052287 
4.012000 	 -0.190576 	 0.113145 	 0.275181 	 0.229803 	 0.125770 	 0.052334 
4.013000 	 -0.190689 	 0.112898 	 0.275089 	 0.229849 	 0.125843 	 0.052382 
4.014000 	 -0.190802 	 0.112651 	 0.274996 	 0.229894 	 0.125916 	 0.052429 
4.015000 	 -0.190914 	 0.112404 	 0.274903 	 0.229940 	 0.125989 	 0.052477 
4.016000 	 -0.191027 	 0.112158 	 0.274810 	 0.229986 	 0.126062 	 0.052524 
4.017000 	 -0.191139 	 0.111911 	 0.274717 	 0.230032 	 0.126135 	 0.052572 
4.018000 	 -0.191251 	 0.111664 	 0.274623 	 0.230077 	 0.126208 	 0.052619 
4.019000 	 -0.191362 	 0.111417 	 0.274530 	 0.230123 	 0.126281 	 0.052667 
4.020000 	 -0.191473 	 0.111170 	 0.274436 	 0.230168 	 0.126354 	 0.052715 
4.021000 	 -0.191584 	 0.110923 	 0.274343 	 0.230214 	 0.126427 	 0.052762 
4.022000 	 -0.191695 	 0.110677 	 0.274249 	 0.230259 	 0.126500 	 0.052810 
4.023000 	 -0.191806 	 0.110430 	 0.274155 	 0.230304 	 0.126573 	 0.052858 
4.024000 	 -0.191916 	 0.110183 	 0.274061 	 0.230349 	 0.126646 	 0.052906 
4.025000 	 -0.192026 	 0.109937 	 0.273967 	 0.230394 	 0.126719 	 0.052953 
4.026000 	 -0.192136 	 0.109690 	 0.273872 	 0.230439 	 0.126792 	 0.053001 
4.027000 	 -0.192246 	 0.109443 	 0.273778 	 0.230484 	 0.126865 	 0.053049 
4.028000 	 -0.192355 	 0.109197 	 0.273683 	 0.230529 	 0.126938 	 0.053097 
4.029000 	 -0.192464 	 0.108950 	 0.273589 	 0.230574 	 0.127011 	 0.053145 
4.030000 	 -0.192573 	 0.108704 	 0.273494 	 0.230618 	 0.127084 	 0.053193 
4.031000 	 -0.192681 	 0.108457 	 0.273399 	 0.230663 	 0.127157 	 0.053240 
4.032000 	 -0.192790 	 0.108211 	 0.273304 	 0.230707 	 0.127230 	 0.053288 
4.033000 	 -0.192898 	 0.107964 	 0.273208 	 0.230752 	 0.127303 	 0.053336 
4.034000 	 -0.193006 	 0.107718 	 0.273113 	 0.230796 	 0.127376 	 0.053384 
4.035000 	 -0.193113 	 0.107471 	 0.273018 	 0.230840 	 0.127449 	 0.053432 
4.036000 	 -0.193221 	 0.107225 	 0.272922 	 0.230885 	 0.127522 	 0.053480 
4.037000 	 -0.193328 	 0.106979 	 0.272826 	 0.230929 	 0.127595 	 0.053528 
4.038000 	 -0.193435 	 0.106732 	 0.272731 	 0.230973 	 0.127668 	 0.053576 
4.039000 	 -0.193541 	 0.106486 	 0.272635 	 0.231016 	 0.127741 	 0.053624 
4.040000 	 -0.193648 	 0.106240 	 0.272539 	 0.231060 	 0.127813 	 0.053673 
4.041000 	 -0.193754 	 0.105994 	 0.272442 	 0.231104 	 0.127886 	 0.053721 
4.042000 	 -0.193859 	 0.105747 	 0.272346 	 0.231148 	 0.127959 	 0.053769 
4.043000 	 -0.193965 	 0.105501 	 0.272250 	 0.231191 	 0.128032 	 0.053817 
4.044000 	 -0.194070 	 0.105255 	 0.272153 	 0.231235 	 0.128105 	 0.053865 
4.045000 	 -0.194176 	 0.105009 	 0.272056 	 0.231278 	 0.128178 	 0.053913 
4.046000 	 -0.194281 	 0.104763 	 0.271959 	 0.231321 	 0.128251 	 0.053962 
4.047000 	 -0.194385 	 0.104517 	 0.271862 	 0.231365 	 0.128323 	 0.054010 
4.048000 	 -0.194490 	 0.104271 	 0.271765 	 0.231408 	 0.128396 	 0.054058 
4.049000 	 -0.194594 	 0.104025 	 0.271668 	 0.231451 	 0.128469 	 0.054106 
4.050000 	 -0.194698 	 0.103779 	 0.271571 	 0.231494 	 0.128542 	 0.054155 
4.051000 	 -0.194801 	 0.103533 	 0.271473 	 0.231537 	 0.128615 	 0.054203 
4.052000 	 -0.194905 	 0.103287 	 0.271376 	 0.231579 	 0.128687 	 0.054251 
4.053000 	 -0.195008 	 0.103041 	 0.271278 	 0.231622 	 0.128760 	 0.054300 
4.054000 	 -0.195111 	 0.102795 	 0.271180 	 0.231665 	 0.128833 	 0.054348 
4.055000 	 -0.195213 	 0.102550 	 0.271082 	 0.231707 	 0.128906 	 0.054396 
4.056000 	 -0.195316 	 0.102304 	 0.270984 	 0.231750 	 0.128978 	 0.054445 
4.057000 	 -0.195418 	 0.102058 	 0.270886 	 0.231792 	 0.129051 	 0.054493 
4.058000 	 -0.195520 	 0.101812 	 0.270788 	 0.231835 	 0.129124 	 0.054542 
4.059000 	 -0.195622 	 0.101567 	 0.270689 	 0.231877 	 0.129197 	 0.054590 
4.060000 	 -0.195723 	 0.101321 	 0.270591 	 0.231919 	 0.129269 	 0.054639 
4.061000 	 -0.195824 	 0.101075 	 0.270492 	 0.231961 	 0.129342 	 0.054687 
4.062000 	 -0.195925 	 0.100830 	 0.270393 	 0.232003 	 0.129415 	 0.054736 
4.063000 	 -0.196026 	 0.100584 	 0.270294 	 0.232045 	 0.129487 	 0.054784 
4.064000 	 -0.196126 	 0.100339 	 0.270195 	 0.232087 	 0.129560 	 0.054833 
4.065000 	 -0.196227 	 0.100093 	 0.270096 	 0.232128 	 0.129633 	 0.054882 
4.066000 	 -0.196327 	 0.099848 	 0.269997 	 0.232170 	 0.129706 	 0.054930 
4.067000 	 -0.196426 	 0.099602 	 0.269897 	 0.232212 	 0.129778 	 0.054979 
4.068000 	 -0.196526 	 0.099357 	 0.269798 	 0.232253 	 0.129851 	 0.055028 
4.069000 	 -0.196625 	 0.099112 	 0.269698 	 0.232294 	 0.129924 	 0.055076 
4.070000 	 -0.196724 	 0.098866 	 0.269598 	 0.232336 	 0.129996 	 0.055125 
4.071000 	 -0.196823 	 0.098621 	 0.269499 	 0.232377 	 0.130069 	 0.055174 
4.072000 	 -0.196921 	 0.098376 	 0.269399 	 0.232418 	 0.130141 	 0.055223 
4.073000 	 -0.197020 	 0.098131 	 0.269298 	 0.232459 	 0.130214 	 0.055271 
4.074000 	 -0.197118 	 0.097885 	 0.269198 	 0.232500 	 0.130287 	 0.055320 
4.075000 	 -0.197215 	 0.097640 	 0.269098 	 0.232541 	 0.130359 	 0.055369 
4.076000 	 -0.197313 	 0.097395 	 0.268997 	 0.232582 	 0.130432 	 0.055418 
4.077000 	 -0.197410 	 0.097150 	 0.268896 	 0.232622 	 0.130504 	 0.055467 
4.078000 	 -0.197507 	 0.096905 	 0.268796 	 0.232663 	 0.130577 	 0.055516 
4.079000 	 -0.197604 	 0.096660 	 0.268695 	 0.232704 	 0.130650 	 0.055564 
4.080000 	 -0.197700 	 0.096415 	 0.268594 	 0.232744 	 0.130722 	 0.055613 
4.081000 	 -0.197797 	 0.096170 	 0.268493 	 0.232784 	 0.130795 	 0.055662 
4.082000 	 -0.197893 	 0.095925 	 0.268391 	 0.232825 	 0.130867 	 0.055711 
4.083000 	 -0.197989 	 0.095680 	 0.268290 	 0.232865 	 0.130940 	 0.055760 
4.084000 	 -0.198084 	 0.095435 	 0.268188 	 0.232905 	 0.131012 	 0.055809 
4.085000 	 -0.198179 	 0.095191 	 0.268087 	 0.232945 	 0.131085 	 0.055858 
4.086000 	 -0.198275 	 0.094946 	 0.267985 	 0.232985 	 0.131157 	 0.055907 
4.087000 	 -0.198369 	 0.094701 	 0.267883 	 0.233025 	 0.131230 	 0.055956 
4.088000 	 -0.198464 	 0.094456 	 0.267781 	 0.233065 	 0.131302 	 0.056006 
4.089000 	 -0.198558 	 0.094212 	 0.267679 	 0.233104 	 0.131375 	 0.056055 
4.090000 	 -0.198652 	 0.093967 	 0.267577 	 0.233144 	 0.131447 	 0.056104 
4.091000 	 -0.198746 	 0.093723 	 0.267475 	 0.233183 	 0.131519 	 0.056153 
4.092000 	 -0.198840 	 0.093478 	 0.267372 	 0.233223 	 0.131592 	 0.056202 
4.093000 	 -0.198933 	 0.093233 	 0.267269 	 0.233262 	 0.131664 	 0.056251 
4.094000 	 -0.199026 	 0.092989 	 0.267167 	 0.233302 	 0.131737 	 0.056301 
4.095000 	 -0.199119 	 0.092745 	 0.267064 	 0.233341 	 0.131809 	 0.056350 
4.096000 	 -0.199212 	 0.092500 	 0.266961 	 0.233380 	 0.131882 	 0.056399 
4.097000 	 -0.199304 	 0.092256 	 0.266858 	 0.233419 	 0.131954 	 0.056448 
4.098000 	 -0.199396 	 0.092011 	 0.266755 	 0.233458 	 0.132026 	 0.056498 
4.099000 	 -0.199488 	 0.091767 	 0.266651 	 0.233497 	 0.132099 	 0.056547 
4.100000 	 -0.199580 	 0.091523 	 0.266548 	 0.233535 	 0.132171 	 0.056596 
4.101000 	 -0.199671 	 0.091279 	 0.266444 	 0.233574 	 0.132243 	 0.056646 
4.102000 	 -0.199762 	 0.091035 	 0.266341 	 0.233613 	 0.132316 	 0.056695 
4.103000 	 -0.199853 	 0.090790 	 0.266237 	 0.233651 	 0.132388 	 0.056744 
4.104000 	 -0.199944 	 0.090546 	 0.266133 	 0.233689 	 0.132460 	 0.056794 
4.105000 	 -0.200034 	 0.090302 	 0.266029 	 0.233728 	 0.132533 	 0.056843 
4.106000 	 -0.200125 	 0.090058 	 0.265925 	 0.233766 	 0.132605 	 0.056893 
4.107000 	 -0.200214 	 0.089814 	 0.265820 	 0.233804 	 0.132677 	 0.056942 
4.108000 	 -0.200304 	 0.089570 	 0.265716 	 0.233842 	 0.132750 	 0.056992 
4.109000 	 -0.200394 	 0.089327 	 0.265611 	 0.233880 	 0.132822 	 0.057041 
4.110000 	 -0.200483 	 0.089083 	 0.265507 	 0.233918 	 0.132894 	 0.057091 
4.111000 	 -0.200572 	 0.088839 	 0.265402 	 0.233956 	 0.132966 	 0.057140 
4.112000 	 -0.200660 	 0.088595 	 0.265297 	 0.233994 	 0.133039 	 0.057190 
4.113000 	 -0.200749 	 0.088351 	 0.265192 	 0.234031 	 0.133111 	 0.057239 
4.114000 	 -0.200837 	 0.088108 	 0.265087 	 0.234069 	 0.133183 	 0.057289 
4.115000 	 -0.200925 	 0.087864 	 0.264982 	 0.234106 	 0.133255 	 0.057339 
4.116000 	 -0.201013 	 0.087620 	 0.264876 	 0.234144 	 0.133327 	 0.057388 
4.117000 	 -0.201100 	 0.087377 	 0.264771 	 0.234181 	 0.133400 	 0.057438 
4.118000 	 -0.201188 	 0.087133 	 0.264665 	 0.234218 	 0.133472 	 0.057488 
4.119000 	 -0.201275 	 0.086890 	 0.264559 	 0.234255 	 0.133544 	 0.057538 
4.120000 	 -0.201361 	 0.086646 	 0.264453 	 0.234292 	 0.133616 	 0.057587 
4.121000 	 -0.201448 	 0.086403 	 0.264347 	 0.234329 	 0.133688 	 0.057637 
4.122000 	 -0.201534 	 0.086160 	 0.264241 	 0.234366 	 0.133760 	 0.057687 
4.123000 	 -0.201620 	 0.085916 	 0.264135 	 0.234403 	 0.133832 	 0.057737 
4.124000 	 -0.201706 	 0.085673 	 0.264029 	 0.234440 	 0.133904 	 0.057786 
4.125000 	 -0.201792 	 0.085430 	 0.263922 	 0.234476 	 0.133977 	 0.057836 
4.126000 	 -0.201877 	 0.085187 	 0.263816 	 0.234513 	 0.134049 	 0.057886 
4.127000 	 -0.201962 	 0.084943 	 0.263709 	 0.234549 	 0.134121 	 0.057936 
4.128000 	 -0.202047 	 0.084700 	 0.263602 	 0.234585 	 0.134193 	 0.057986 
4.129000 	 -0.202131 	 0.084457 	 0.263495 	 0.234622 	 0.134265 	 0.058036 
4.130000 	 -0.202216 	 0.084214 	 0.263388 	 0.234658 	 0.134337 	 0.058086 
4.131000 	 -0.202300 	 0.083971 	 0.263281 	 0.234694 	 0.134409 	 0.058136 
4.132000 	 -0.202384 	 0.083728 	 0.263174 	 0.234730 	 0.134481 	 0.058186 
4.133000 	 -0.202467 	 0.083485 	 0.263066 	 0.234766 	 0.134553 	 0.058236 
4.134000 	 -0.202551 	 0.083243 	 0.262959 	 0.234802 	 0.134625 	 0.058286 
4.135000 	 -0.202634 	 0.083000 	 0.262851 	 0.234837 	 0.134697 	 0.058336 
4.136000 	 -0.202717 	 0.082757 	 0.262744 	 0.234873 	 0.134769 	 0.058386 
4.137000 	 -0.202799 	 0.082514 	 0.262636 	 0.234908 	 0.134841 	 0.058436 
4.138000 	 -0.202882 	 0.082272 	 0.262528 	 0.234944 	 0.134913 	 0.058486 
4.139000 	 -0.202964 	 0.082029 	 0.262420 	 0.234979 	 0.134984 	 0.058536 
4.140000 	 -0.203046 	 0.081786 	 0.262311 	 0.235015 	 0.135056 	 0.058586 
4.141000 	 -0.203127 	 0.081544 	 0.262203 	 0.235050 	 0.135128 	 0.058636 
4.142000 	 -0.203209 	 0.081301 	 0.262094 	 0.235085 	 0.135200 	 0.058687 
4.143000 	 -0.203290 	 0.081059 	 0.261986 	 0.235120 	 0.135272 	 0.058737 
4.144000 	 -0.203371 	 0.080817 	 0.261877 	 0.235155 	 0.135344 	 0.058787 
4.145000 	 -0.203452 	 0.080574 	 0.261768 	 0.235190 	 0.135416 	 0.058837 
4.146000 	 -0.203532 	 0.080332 	 0.261659 	 0.235225 	 0.135488 	 0.058888 
4.147000 	 -0.203612 	 0.080090 	 0.261550 	 0.235259 	 0.135559 	 0.058938 
4.148000 	 -0.203692 	 0.079847 	 0.261441 	 0.235294 	 0.135631 	 0.058988 
4.149000 	 -0.203772 	 0.079605 	 0.261332 	 0.235328 	 0.135703 	 0.059038 
4.150000 	 -0.203851 	 0.079363 	 0.261222 	 0.235363 	 0.135775 	 0.059089 
4.151000 	 -0.203931 	 0.079121 	 0.261113 	 0.235397 	 0.135847 	 0.059139 
4.152000 	 -0.204010 	 0.078879 	 0.261003 	 0.235431 	 0.135918 	 0.059189 
4.153000 	 -0.204088 	 0.078637 	 0.260894 	 0.235465 	 0.135990 	 0.059240 
4.154000 	 -0.204167 	 0.078395 	 0.260784 	 0.235499 	 0.136062 	 0.059290 
4.155000 	 -0.204245 	 0.078153 	 0.260674 	 0.235533 	 0.136134 	 0.059341 
4.156000 	 -0.204323 	 0.077911 	 0.260564 	 0.235567 	 0.136205 	 0.059391 
4.157000 	 -0.204401 	 0.077670 	 0.260453 	 0.235601 	 0.136277 	 0.059442 
4.158000 	 -0.204479 	 0.077428 	 0.260343 	 0.235635 	 0.136349 	 0.059492 
4.159000 	 -0.204556 	 0.077186 	 0.260232 	 0.235668 	 0.136420 	 0.059543 
4.160000 	 -0.204633 	 0.076945 	 0.260122 	 0.235702 	 0.136492 	 0.059593 
4.161000 	 -0.204710 	 0.076703 	 0.260011 	 0.235735 	 0.136564 	 0.059644 
4.162000 	 -0.204786 	 0.076461 	 0.259900 	 0.235769 	 0.136635 	 0.059694 
4.163000 	 -0.204863 	 0.076220 	 0.259789 	 0.235802 	 0.136707 	 0.059745 
4.164000 	 -0.204939 	 0.075978 	 0.259678 	 0.235835 	 0.136778 	 0.059795 
4.165000 	 -0.205015 	 0.075737 	 0.259567 	 0.235868 	 0.136850 	 0.059846 
4.166000 	 -0.205090 	 0.075496 	 0.259456 	 0.235901 	 0.136922 	 0.059897 
4.167000 	 -0.205166 	 0.075254 	 0.259345 	 0.235934 	 0.136993 	 0.059947 
4.168000 	 -0.205241 	 0.075013 	 0.259233 	 0.235967 	 0.137065 	 0.059998 
4.169000 	 -0.205316 	 0.074772 	 0.259121 	 0.236000 	 0.137136 	 0.060049 
4.170000 	 -0.205390 	 0.074531 	 0.259010 	 0.236032 	 0.137208 	 0.060100 
4.171000 	 -0.205465 	 0.074290 	 0.258898 	 0.236065 	 0.137279 	 0.060150 
4.172000 	 -0.205539 	 0.074049 	 0.258786 	 0.236097 	 0.137351 	 0.060201 
4.173000 	 -0.205613 	 0.073808 	 0.258674 	 0.236130 	 0.137422 	 0.060252 
4.174000 	 -0.205687 	 0.073567 	 0.258561 	 0.236162 	 0.137494 	 0.060303 
4.175000 	 -0.205760 	 0.073326 	 0.258449 	 0.236194 	 0.137565 	 0.060353 
4.176000 	 -0.205833 	 0.073085 	 0.258337 	 0.236226 	 0.137637 	 0.060404 
4.177000 	 -0.205906 	 0.072844 	 0.258224 	 0.236258 	 0.137708 	 0.060455 
4.178000 	 -0.205979 	 0.072603 	 0.258111 	 0.236290 	 0.137779 	 0.060506 
4.179000 	 -0.206051 	 0.072363 	 0.257999 	 0.236322 	 0.137851 	 0.060557 
4.180000 	 -0.206124 	 0.072122 	 0.257886 	 0.236354 	 0.137922 	 0.060608 
4.181000 	 -0.206196 	 0.071881 	 0.257773 	 0.236386 	 0.137994 	 0.060659 
4.182000 	 -0.206267 	 0.071641 	 0.257660 	 0.236417 	 0.138065 	 0.060710 
4.183000 	 -0.206339 	 0.071400 	 0.257546 	 0.236449 	 0.138136 	 0.060761 
4.184000 	 -0.206410 	 0.071160 	 0.257433 	 0.236480 	 0.138208 	 0.060812 
4.185000 	 -0.206481 	 0.070919 	 0.257320 	 0.236511 	 0.138279 	 0.060863 
4.186000 	 -0.206552 	 0.070679 	 0.257206 	 0.236543 	 0.138350 	 0.060914 
4.187000 	 -0.206623 	 0.070439 	 0.257092 	 0.236574 	 0.138422 	 0.060965 
4.188000 	 -0.206693 	 0.070198 	 0.256978 	 0.236605 	 0.138493 	 0.061016 
4.189000 	 -0.206763 	 0.069958 	 0.256864 	 0.236636 	 0.138564 	 0.061067 
4.190000 	 -0.206833 	 0.069718 	 0.256750 	 0.236667 	 0.138635 	 0.061118 
4.191000 	 -0.206902 	 0.069478 	 0.256636 	 0.236697 	 0.138706 	 0.061169 
4.192000 	 -0.206972 	 0.069238 	 0.256522 	 0.236728 	 0.138778 	 0.061220 
4.193000 	 -0.207041 	 0.068998 	 0.256408 	 0.236759 	 0.138849 	 0.061271 
4.194000 	 -0.207110 	 0.068758 	 0.256293 	 0.236789 	 0.138920 	 0.061323 
4.195000 	 -0.207178 	 0.068518 	 0.256178 	 0.236820 	 0.138991 	 0.061374 
4.196000 	 -0.207247 	 0.068278 	 0.256064 	 0.236850 	 0.139062 	 0.061425 
4.197000 	 -0.207315 	 0.068039 	 0.255949 	 0.236880 	 0.139134 	 0.061476 
4.198000 	 -0.207383 	 0.067799 	 0.255834 	 0.236910 	 0.139205 	 0.061528 
4.199000 	 -0.207451 	 0.067559 	 0.255719 	 0.236940 	 0.139276 	 0.061579 
4.200000 	 -0.207518 	 0.067320 	 0.255604 	 0.236970 	 0.139347 	 0.061630 
4.201000 	 -0.207585 	 0.067080 	 0.255488 	 0.237000 	 0.139418 	 0.061681 
4.202000 	 -0.207652 	 0.066841 	 0.255373 	 0.237030 	 0.139489 	 0.061733 
4.203000 	 -0.207719 	 0.066601 	 0.255257 	 0.237060 	 0.139560 	 0.061784 
4.204000 	 -0.207785 	 0.066362 	 0.255142 	 0.237089 	 0.139631 	 0.061835 
4.205000 	 -0.207852 	 0.066123 	 0.255026 	 0.237119 	 0.139702 	 0.061887 
4.206000 	 -0.207918 	 0.065883 	 0.254910 	 0.237148 	 0.139773 	 0.061938 
4.207000 	 -0.207983 	 0.065644 	 0.254794 	 0.237177 	 0.139844 	 0.061990 
4.208000 	 -0.208049 	 0.065405 	 0.254678 	 0.237207 	 0.139915 	 0.062041 
4.209000 	 -0.208114 	 0.065166 	 0.254562 	 0.237236 	 0.139986 	 0.062093 
4.210000 	 -0.208179 	 0.064927 	 0.254445 	 0.237265 	 0.140057 	 0.062144 
4.211000 	 -0.208244 	 0.064688 	 0.254329 	 0.237294 	 0.140128 	 0.062196 
4.212000 	 -0.208309 	 0.064449 	 0.254212 	 0.237323 	 0.140199 	 0.062247 
4.213000 	 -0.208373 	 0.064210 	 0.254096 	 0.237352 	 0.140270 	 0.062299 
4.214000 	 -0.208437 	 0.063971 	 0.253979 	 0.237380 	 0.140340 	 0.062350 
4.215000 	 -0.208501 	 0.063732 	 0.253862 	 0.237409 	 0.140411 	 0.062402 
4.216000 	 -0.208565 	 0.063494 	 0.253745 	 0.237437 	 0.140482 	 0.062453 
4.217000 	 -0.208628 	 0.063255 	 0.253628 	 0.237466 	 0.140553 	 0.062505 
4.218000 	 -0.208691 	 0.063016 	 0.253511 	 0.237494 	 0.140624 	 0.062557 
4.219000 	 -0.208754 	 0.062778 	 0.253393 	 0.237522 	 0.140695 	 0.062608 
4.220000 	 -0.208817 	 0.062539 	 0.253276 	 0.237551 	 0.140765 	 0.062660 
